Equil_AR3d1_16coils_SFminus_v4_2015_09_bt_1d03li_0d8_Ipl_20d25_SOF.eqdsk
boundary placed 250mm from LCFS at LFS, upper==constant offset, lower==feild line conformal
connection calculated from Xpoint at 3.00mm from LFS

target	graze[deg]	open	Ro[m]		Zo[m]		To[deg]	L2D[m]	L3D[m]
inner1	1.50		open	6.717483	-6.341943	39.49	1.110	94.089	
inner2	1.50		closed	6.434878	-4.937519	66.07	0.849	74.234	
outer1	1.50		closed	8.896863	-5.572115	53.55	0.883	88.332	
outer2	1.50		open	8.182147	-6.794488	31.39	1.113	79.204	

boundary segments clockwise from outboard midplane
r[m]		z[m]
471
6.642848	-4.566099
6.636531	-4.589668
6.630214	-4.613237
6.620822	-4.635740
6.611186	-4.658158
6.601551	-4.680576
6.591915	-4.702995
6.579211	-4.723737
6.565557	-4.743960
6.551904	-4.764184
6.538250	-4.784407
6.524596	-4.804631
6.510942	-4.824855
6.497289	-4.845078
6.483635	-4.865302
6.469981	-4.885525
6.456328	-4.905749
6.442674	-4.925973
6.429020	-4.946196
6.415367	-4.966420
6.401713	-4.986644
6.388059	-5.006867
6.374406	-5.027091
6.360752	-5.047314
6.347098	-5.067538
6.333444	-5.087762
6.321680	-5.109111
6.313723	-5.132137
6.310391	-5.156261
6.312176	-5.180546
6.319222	-5.203855
6.331262	-5.225019
6.347835	-5.242780
6.367468	-5.257265
6.386805	-5.272149
6.406141	-5.287033
6.424391	-5.303221
6.442405	-5.319681
6.460419	-5.336141
6.477215	-5.353828
6.493749	-5.371773
6.510170	-5.389814
6.525036	-5.409164
6.539868	-5.428540
6.553752	-5.448571
6.566614	-5.469307
6.579318	-5.490133
6.590230	-5.511958
6.601142	-5.533784
6.610288	-5.556381
6.618907	-5.579209
6.626459	-5.602388
6.633141	-5.625857
6.638830	-5.649557
6.643234	-5.673558
6.646920	-5.697658
6.649257	-5.721947
6.651041	-5.746267
6.651432	-5.770665
6.651441	-5.795057
6.650167	-5.819424
6.648608	-5.843768
6.645673	-5.867992
6.642550	-5.892186
6.637790	-5.916118
6.633020	-5.940048
6.626962	-5.963685
6.620905	-5.987323
6.613970	-6.010714
6.607115	-6.034132
6.599347	-6.057257
6.591268	-6.080282
6.582466	-6.103030
6.573115	-6.125569
6.563715	-6.148083
6.553943	-6.170442
6.544055	-6.192747
6.533179	-6.214590
6.522302	-6.236433
6.511104	-6.258111
6.499979	-6.279828
6.489177	-6.301688
6.486909	-6.325720
6.496636	-6.347814
6.515772	-6.362530
6.539616	-6.366387
6.563795	-6.363118
6.587967	-6.359787
6.612140	-6.356457
6.636313	-6.353126
6.660486	-6.349796
6.684659	-6.346465
6.708831	-6.343135
6.733004	-6.339804
6.757177	-6.336474
6.781350	-6.333143
6.805523	-6.329813
6.829696	-6.326482
6.853868	-6.323152
6.878041	-6.319821
6.902214	-6.316491
6.926445	-6.313630
6.950761	-6.311599
6.975120	-6.310183
6.999507	-6.309407
7.023907	-6.309239
7.048305	-6.309579
7.072690	-6.310462
7.097056	-6.311759
7.121398	-6.313458
7.145708	-6.315557
7.169990	-6.317962
7.194245	-6.320629
7.218484	-6.323442
7.242712	-6.326342
7.266934	-6.329296
7.291155	-6.332254
7.315382	-6.335163
7.339623	-6.337957
7.363882	-6.340578
7.388171	-6.342918
7.412484	-6.344985
7.436636	-6.348395
7.460750	-6.352127
7.484569	-6.357282
7.508179	-6.363447
7.531288	-6.371098
7.553812	-6.380481
7.576337	-6.389865
7.598724	-6.399559
7.620760	-6.410037
7.642832	-6.420442
7.664925	-6.430800
7.687011	-6.441174
7.709058	-6.451632
7.731026	-6.462254
7.752900	-6.473067
7.774678	-6.484073
7.796337	-6.495311
7.817842	-6.506841
7.839181	-6.518676
7.860328	-6.530849
7.881230	-6.543438
7.901898	-6.556409
7.922313	-6.569773
7.942412	-6.583609
7.962207	-6.597876
7.981681	-6.612576
8.000772	-6.627772
8.019466	-6.643453
