Equil_AR3d1_16coils_SFplus_v4_2015_09_bt_1d03li_0d8_Ipl_20d25_SOF.eqdsk
boundary placed 250mm from LCFS at LFS, upper==constant offset, lower==feild line conformal
connection calculated from Xpoint at 3.00mm from LFS

target	graze[deg]	open	Ro[m]		Zo[m]		To[deg]	L2D[m]	L3D[m]
inner1	1.50		open	6.776785	-6.346855	42.83	0.884	57.751	
inner2	1.50		closed	6.432127	-4.919397	62.68	0.873	72.993	
outer1	1.50		closed	8.921338	-5.584354	46.94	1.038	99.893	
outer2	1.50		open	8.117913	-6.743173	35.53	0.968	61.175	

boundary segments clockwise from outboard midplane
r[m]		z[m]
503
6.658181	-4.540529
6.651037	-4.564126
6.643893	-4.587724
6.636083	-4.611064
6.625475	-4.633320
6.614866	-4.655576
6.604257	-4.677832
6.593162	-4.699797
6.578582	-4.719679
6.564002	-4.739562
6.549422	-4.759444
6.534842	-4.779326
6.520263	-4.799208
6.505683	-4.819091
6.491103	-4.838973
6.476523	-4.858855
6.461943	-4.878737
6.447363	-4.898619
6.432783	-4.918502
6.418203	-4.938384
6.403623	-4.958266
6.389043	-4.978148
6.374463	-4.998030
6.359883	-5.017913
6.345303	-5.037795
6.330723	-5.057677
6.317157	-5.078230
6.307761	-5.100970
6.303580	-5.125207
6.305179	-5.149745
6.312678	-5.173161
6.325692	-5.194026
6.343346	-5.211155
6.363804	-5.224906
6.384346	-5.238539
6.404229	-5.253118
6.424014	-5.267828
6.443588	-5.282819
6.462490	-5.298629
6.480912	-5.315015
6.499291	-5.331450
6.516878	-5.348701
6.533745	-5.366684
6.550600	-5.384679
6.566209	-5.403744
6.581410	-5.423156
6.596197	-5.442860
6.609421	-5.463669
6.622666	-5.484465
6.634378	-5.506141
6.645685	-5.528050
6.655798	-5.550499
6.664752	-5.573470
6.673119	-5.596643
6.680196	-5.620261
6.686805	-5.643995
6.691569	-5.668185
6.696034	-5.692420
6.698505	-5.716951
6.700798	-5.741492
6.701221	-5.766144
6.701553	-5.790794
6.700286	-5.815416
6.698988	-5.840036
6.695960	-5.864505
6.692932	-5.888973
6.688194	-5.913167
6.683402	-5.937352
6.677329	-5.961243
6.671108	-5.985101
6.663956	-6.008690
6.656700	-6.032253
6.648610	-6.055534
6.640103	-6.078675
6.630906	-6.101539
6.621021	-6.124126
6.611343	-6.146795
6.601024	-6.169187
6.590649	-6.191552
6.579194	-6.213384
6.567772	-6.235233
6.556213	-6.257004
6.544959	-6.278910
6.542008	-6.303167
6.549931	-6.326289
6.567088	-6.343710
6.590044	-6.352165
6.614666	-6.352163
6.639308	-6.351356
6.663950	-6.350549
6.688592	-6.349742
6.713234	-6.348935
6.737876	-6.348129
6.762518	-6.347322
6.787160	-6.346515
6.811802	-6.345708
6.836444	-6.344901
6.861086	-6.344094
6.885728	-6.343288
6.910370	-6.342481
6.935012	-6.341674
6.959654	-6.340867
6.984303	-6.340462
7.008952	-6.340952
7.033574	-6.342194
7.058154	-6.344111
7.082670	-6.346713
7.107125	-6.349846
7.131500	-6.353547
7.155801	-6.357706
7.180026	-6.362290
7.204170	-6.367281
7.228251	-6.372569
7.252279	-6.378098
7.276281	-6.383732
7.300268	-6.389433
7.324246	-6.395172
7.348227	-6.400900
7.372223	-6.406561
7.396235	-6.412157
7.420264	-6.417679
7.444313	-6.423111
7.468368	-6.428504
7.492071	-6.435286
7.515833	-6.441862
7.539607	-6.448396
7.563382	-6.454925
7.587135	-6.461534
7.610835	-6.468329
7.634481	-6.475310
7.658065	-6.482498
7.681552	-6.489995
7.704930	-6.497828
7.728182	-6.506024
7.751275	-6.514658
7.774196	-6.523742
7.796928	-6.533286
7.819427	-6.543366
7.841664	-6.554012
7.863634	-6.565199
7.885288	-6.576985
7.906566	-6.589438
7.927482	-6.602487
7.948002	-6.616153
7.968005	-6.630564
7.987718	-6.645372
8.007431	-6.660180
8.027144	-6.674988
8.046857	-6.689796
8.066569	-6.704604
8.086282	-6.719412
8.105995	-6.734220
8.125708	-6.749028
8.145421	-6.763836
8.165134	-6.778644
8.184847	-6.793453
8.204560	-6.808261
8.224272	-6.823069
8.243985	-6.837877
8.263925	-6.852346
8.287723	-6.857068
8.309837	-6.847108
8.321795	-6.826021
8.321017	-6.801486
8.318720	-6.776938
8.316495	-6.752384
8.314670	-6.727799
8.313145	-6.703191
8.311950	-6.678566
8.311042	-6.653928
8.310367	-6.629283
8.309923	-6.604632
8.309839	-6.579980
8.310168	-6.555327
8.310997	-6.530692
8.312479	-6.506082
8.314216	-6.481490
8.316343	-6.456927
8.318866	-6.432407
8.322106	-6.407965
8.325836	-6.383603
8.330520	-6.359396
8.335535	-6.335265
8.341636	-6.311376
8.347971	-6.287557
8.355794	-6.264176
8.363617	-6.240795
8.372984	-6.217989
8.382801	-6.195372
8.394003	-6.173423
8.405584	-6.151657
8.417945	-6.130346
8.431640	-6.109850
8.445726	-6.089617
8.461238	-6.070453
8.476929	-6.051441
8.493825	-6.033508
8.511546	-6.016366
8.529574	-5.999561
8.548636	-5.983940
8.568242	-5.968990
8.588555	-5.955039
8.609150	-5.941485
8.630442	-5.929075
8.652232	-5.917540
8.674022	-5.906004
8.696550	-5.895986
8.719187	-5.886223
8.742299	-5.877650
8.765497	-5.869297
8.788970	-5.861789
8.812616	-5.854805
8.836423	-5.848428
8.860396	-5.842667
8.884460	-5.837321
8.908646	-5.832534
8.932894	-5.828099
8.957265	-5.824371
8.981636	-5.820654
9.004028	-5.810852
9.020044	-5.792383
9.026701	-5.768845
9.022962	-5.744658
9.010799	-5.723282
8.997451	-5.702553
8.984103	-5.681824
8.970754	-5.661095
8.957406	-5.640365
8.944058	-5.619636
8.930710	-5.598907
8.917362	-5.578178
8.904013	-5.557448
8.890665	-5.536719
8.877317	-5.515990
8.863969	-5.495261
8.850620	-5.474531
8.837272	-5.453802
8.823924	-5.433073
8.810576	-5.412344
8.797227	-5.391614
8.783879	-5.370885
8.771077	-5.349881
8.762363	-5.326817
8.753648	-5.303753
8.744933	-5.280690
8.736396	-5.257579
8.732627	-5.233214
8.728859	-5.208849
8.725090	-5.184483
8.721321	-5.160118
8.721629	-5.135481
8.722133	-5.110831
8.722638	-5.086181
8.723142	-5.061531
8.726624	-5.037150
8.730544	-5.012808
8.734464	-4.988467
8.738384	-4.964125
8.743940	-4.940120
8.749930	-4.916203
8.755921	-4.892287
8.761912	-4.868371
8.769119	-4.844807
8.776829	-4.821388
8.784538	-4.797969
8.792248	-4.774550
8.800705	-4.751399
8.809610	-4.728408
8.818515	-4.705417
8.827420	-4.682427
8.836903	-4.659675
8.846871	-4.637125
8.856839	-4.614575
8.866807	-4.592024
8.877027	-4.569589
8.887541	-4.547288
8.898055	-4.524987
8.908569	-4.502686
8.919292	-4.480487
8.930358	-4.458455
8.941424	-4.436422
8.952489	-4.414390
8.963699	-4.392432
8.975249	-4.370650
8.986799	-4.348867
8.998350	-4.327085
9.009944	-4.305326
9.021699	-4.283654
9.033453	-4.261981
9.045208	-4.240308
9.057023	-4.218669
9.069229	-4.197247
9.081435	-4.175826
9.093642	-4.154404
9.105856	-4.132988
9.118223	-4.111658
9.130589	-4.090329
9.142956	-4.068999
9.155322	-4.047670
9.168012	-4.026531
9.180711	-4.005398
9.193411	-3.984265
9.206110	-3.963132
9.218901	-3.942054
9.231703	-3.920984
9.244505	-3.899913
9.257307	-3.878842
9.270342	-3.857914
9.283432	-3.837021
9.296522	-3.816128
9.309613	-3.795235
9.322928	-3.774485
9.336330	-3.753791
9.349731	-3.733096
9.363133	-3.712401
9.376465	-3.691661
9.389757	-3.670896
9.403050	-3.650131
9.416342	-3.629366
9.429641	-3.608605
9.442946	-3.587848
9.456250	-3.567091
9.469554	-3.546333
9.482937	-3.525627
9.496406	-3.504975
9.509875	-3.484324
9.523344	-3.463673
9.536815	-3.443024
9.550288	-3.422376
9.563762	-3.401728
9.532945	-3.437069
9.613768	-3.338448
9.693716	-3.239118
9.772689	-3.139010
9.850561	-3.038043
9.927464	-2.936336
10.003361	-2.833876
10.078214	-2.730651
10.151983	-2.626649
10.224627	-2.521858
10.296103	-2.416266
10.366278	-2.309806
10.435165	-2.202508
10.502764	-2.094393
10.569026	-1.985454
10.633902	-1.875684
10.697341	-1.765077
10.759290	-1.653629
10.819695	-1.541337
10.878500	-1.428198
